9.520767800938868319e+00 8.020613760030471440e+00 6.375592134167950675e+00
9.446380169531281012e+00 7.584020364414965520e+00 5.188334833394762313e+00
9.408478216800038041e+00 7.745088133509959505e+00 5.810316508799028945e+00
9.463036634623824384e+00 7.853871934584980785e+00 6.571338720341953987e+00
9.404609668825052893e+00 8.020992654960350521e+00 6.423280059207765902e+00
9.560446543818477139e+00 8.581205222831572499e+00 7.790526807980406865e+00
9.550961202941268269e+00 8.447067335890983131e+00 6.984746842254199173e+00
9.540048742552833971e+00 8.698773158730203292e+00 7.434309209671628338e+00
9.376932249270156561e+00 7.858060680637819928e+00 6.567156684795111055e+00
9.327712140717959954e+00 8.880878084357620494e+00 7.982544307234085146e+00
9.498362199511475978e+00 8.006305372247895846e+00 6.917223628484516773e+00
9.434629103638954462e+00 7.975399530223722167e+00 7.169083038997878354e+00
9.593750035243925112e+00 8.678388874677340326e+00 7.628221862695571787e+00
9.449048343328566801e+00 7.641061619373018310e+00 6.068684229313635825e+00
9.345818400032555928e+00 8.145707993075134823e+00 6.535393458075359874e+00
9.528669792599950839e+00 8.073990838435005202e+00 5.837789270482583781e+00
9.523833780900119450e+00 7.940392863326178663e+00 6.150180771107396360e+00
9.423805758680106948e+00 7.652275793777964630e+00 6.052826966358642480e+00
9.516296274408581723e+00 8.173899049442582054e+00 6.553280607296851912e+00
9.483889397354072770e+00 8.282736174722540312e+00 6.707643615261352110e+00
9.417103836814968432e+00 7.460814519679427548e+00 5.911357758497397086e+00
9.486914462276811122e+00 8.112639530159425405e+00 5.751898544915295730e+00
9.470802777459116584e+00 7.900354731675972353e+00 4.856577771786298570e+00
9.409860469661245119e+00 8.049028380605584232e+00 6.296043900616870026e+00
9.545485476910100076e+00 8.578129477068353381e+00 7.787379682344437448e+00
9.477567039376021185e+00 8.285597525802558039e+00 6.654036620305171290e+00
9.482658599935760435e+00 8.273175943947066457e+00 6.486892309802696488e+00
9.432334949222356713e+00 8.351466832908874593e+00 7.120008855424933891e+00
9.454683477452769935e+00 7.958744372214395568e+00 5.885456378095300423e+00
9.415610419765457095e+00 8.131708140974730270e+00 6.687883068384883778e+00
9.460940723726924517e+00 7.133460849966341222e+00 5.096222047067050731e+00
9.421959552979924268e+00 7.800807209622200311e+00 6.354404502785919284e+00
9.428325018628775922e+00 7.955728645834772905e+00 6.024121129544598219e+00
9.381568208916933216e+00 8.004276713713334601e+00 6.342365272920723385e+00
9.444045193210728328e+00 8.013293495785820397e+00 6.547574591538919186e+00
9.417804425674448865e+00 8.132367182500649605e+00 6.506766989695529801e+00
9.558700519023133779e+00 8.381226200785382829e+00 6.871791603847037244e+00
9.514240814700189119e+00 7.800968504143106941e+00 6.011016804548944492e+00
