0 1 0.07738938927650452
0 2 0.08303037285804749
0 3 0.10327593982219696
0 4 0.10327593982219696
0 5 0.08025050163269043
0 6 0.10327593982219696
0 7 0.10194683074951172
0 8 0.08535608649253845
0 9 0.10327593982219696
0 10 0.0672910213470459
0 11 0.11529672145843506
0 12 0.10327593982219696
0 13 0.0850822925567627
0 14 0.07735931873321533
0 15 0.0532536506652832
0 16 0.06112414598464966
0 17 0.11108270287513733
0 18 0.06743001937866211
0 19 0.08343136310577393
0 20 0.0643620491027832
0 21 0.08201152086257935
0 22 0.05164346098899841
0 23 0.08452019095420837
0 24 0.08994641900062561
0 25 0.09602326154708862
0 26 0.10327593982219696
0 27 0.10327593982219696
0 28 0.10847786068916321
0 29 0.06925681233406067
0 30 0.16050368547439575
0 31 0.07712817192077637
0 32 0.07029280066490173
0 33 0.056647032499313354
0 34 0.08691534399986267
0 35 0.07836779952049255
0 36 0.08048337697982788
0 37 0.08739009499549866
1 2 0.08349159359931946
1 3 0.0811198353767395
1 4 0.0935785174369812
1 5 0.057283639907836914
1 6 0.0935785174369812
1 7 0.0935785174369812
1 8 0.0935785174369812
1 9 0.0935785174369812
1 10 0.06791454553604126
1 11 0.10294580459594727
1 12 0.0935785174369812
1 13 0.0850822925567627
1 14 0.07640466094017029
1 15 0.06934614479541779
1 16 0.07027125358581543
1 17 0.10327231884002686
1 18 0.05304834246635437
1 19 0.07766085863113403
1 20 0.05984002351760864
1 21 0.0816325694322586
1 22 0.04984563589096069
1 23 0.07198329269886017
1 24 0.07430461049079895
1 25 0.07417953014373779
1 26 0.0935785174369812
1 27 0.0816325694322586
1 28 0.10847786068916321
1 29 0.0640193521976471
1 30 0.16050368547439575
1 31 0.0661705732345581
1 32 0.06290262937545776
1 33 0.0686299204826355
1 34 0.07613104581832886
1 35 0.059044092893600464
1 36 0.06952303647994995
1 37 0.06532847881317139
2 3 0.07577669620513916
2 4 0.07664158195257187
2 5 0.06848494708538055
2 6 0.06767189502716064
2 7 0.06767189502716064
2 8 0.05224236845970154
2 9 0.06767189502716064
2 10 0.09807911515235901
2 11 0.11529672145843506
2 12 0.06767189502716064
2 13 0.0850822925567627
2 14 0.07558546960353851
2 15 0.060466840863227844
2 16 0.06159329414367676
2 17 0.11108270287513733
2 18 0.06829433143138885
2 19 0.05450156331062317
2 20 0.07484318315982819
2 21 0.06498602032661438
2 22 0.06357112526893616
2 23 0.08368541300296783
2 24 0.05659651756286621
2 25 0.06998763978481293
2 26 0.06767189502716064
2 27 0.06767189502716064
2 28 0.10847786068916321
2 29 0.0640193521976471
2 30 0.16050368547439575
2 31 0.10410591959953308
2 32 0.08633983135223389
2 33 0.06909129023551941
2 34 0.05010746419429779
2 35 0.05783545970916748
2 36 0.06193700432777405
2 37 0.12346683442592621
3 4 0.06061810255050659
3 5 0.06848494708538055
3 6 0.08419014513492584
3 7 0.0825318992137909
3 8 0.0672299861907959
3 9 0.08419014513492584
3 10 0.09465909004211426
3 11 0.11529672145843506
3 12 0.08419014513492584
3 13 0.08259886503219604
3 14 0.07367628812789917
3 15 0.06313222646713257
3 16 0.06771773099899292
3 17 0.11108270287513733
3 18 0.06829433143138885
3 19 0.0761776864528656
3 20 0.07484318315982819
3 21 0.055327773094177246
3 22 0.06357112526893616
3 23 0.08368541300296783
3 24 0.057887524366378784
3 25 0.06998763978481293
3 26 0.08419014513492584
3 27 0.08419014513492584
3 28 0.10847786068916321
3 29 0.0640193521976471
3 30 0.16050368547439575
3 31 0.09809891879558563
3 32 0.0827379822731018
3 33 0.06874233484268188
3 34 0.03390386700630188
3 35 0.06305038928985596
3 36 0.060892581939697266
3 37 0.11769351363182068
4 5 0.07354174554347992
4 6 0.07664158195257187
4 7 0.07664158195257187
4 8 0.0670134574174881
4 9 0.07664158195257187
4 10 0.1153704971075058
4 11 0.11656731367111206
4 12 0.07664158195257187
4 13 0.0850822925567627
4 14 0.07558546960353851
4 15 0.06313222646713257
4 16 0.06888562440872192
4 17 0.11108270287513733
4 18 0.06889648735523224
4 19 0.07465822994709015
4 20 0.07698455452919006
4 21 0.08553199470043182
4 22 0.06407816708087921
4 23 0.09118093550205231
4 24 0.05076654255390167
4 25 0.06998763978481293
4 26 0.07664158195257187
4 27 0.06342706084251404
4 28 0.10847786068916321
4 29 0.07361127436161041
4 30 0.16050368547439575
4 31 0.1230105608701706
4 32 0.08823129534721375
4 33 0.0741417407989502
4 34 0.062172695994377136
4 35 0.05783545970916748
4 36 0.06357485055923462
4 37 0.12600107491016388
5 6 0.07354174554347992
5 7 0.06848494708538055
5 8 0.05344703793525696
5 9 0.07354174554347992
5 10 0.073444664478302
5 11 0.11529672145843506
5 12 0.07354174554347992
5 13 0.0850822925567627
5 14 0.04769378900527954
5 15 0.05213993787765503
5 16 0.057316720485687256
5 17 0.11108270287513733
5 18 0.04655846953392029
5 19 0.06297746300697327
5 20 0.055917203426361084
5 21 0.07354174554347992
5 22 0.04868048429489136
5 23 0.061695396900177
5 24 0.06260553002357483
5 25 0.04305797815322876
5 26 0.06848494708538055
5 27 0.07354174554347992
5 28 0.10847786068916321
5 29 0.0640193521976471
5 30 0.16050368547439575
5 31 0.07543939352035522
5 32 0.07504630088806152
5 33 0.051165878772735596
5 34 0.06192803382873535
5 35 0.04562574625015259
5 36 0.055441856384277344
5 37 0.1017112135887146
6 7 0.021917864680290222
6 8 0.05224236845970154
6 9 0.02586151659488678
6 10 0.1153704971075058
6 11 0.11656731367111206
6 12 0.031912900507450104
6 13 0.0850822925567627
6 14 0.07558546960353851
6 15 0.06313222646713257
6 16 0.06888562440872192
6 17 0.11108270287513733
6 18 0.06889648735523224
6 19 0.07465822994709015
6 20 0.07698455452919006
6 21 0.08553199470043182
6 22 0.06407816708087921
6 23 0.09118093550205231
6 24 0.05267854034900665
6 25 0.06998763978481293
6 26 0.025950275361537933
6 27 0.0320584699511528
6 28 0.10847786068916321
6 29 0.07361127436161041
6 30 0.16050368547439575
6 31 0.1230105608701706
6 32 0.08823129534721375
6 33 0.0741417407989502
6 34 0.062172695994377136
6 35 0.05783545970916748
6 36 0.06357485055923462
6 37 0.12600107491016388
7 8 0.05224236845970154
7 9 0.019439779222011566
7 10 0.1153704971075058
7 11 0.11656731367111206
7 12 0.023990482091903687
7 13 0.0850822925567627
7 14 0.07558546960353851
7 15 0.06313222646713257
7 16 0.06888562440872192
7 17 0.11108270287513733
7 18 0.06829433143138885
7 19 0.07465822994709015
7 20 0.07484318315982819
7 21 0.08553199470043182
7 22 0.06407816708087921
7 23 0.08368541300296783
7 24 0.05659651756286621
7 25 0.06998763978481293
7 26 0.01803658902645111
7 27 0.0320584699511528
7 28 0.10847786068916321
7 29 0.07361127436161041
7 30 0.16050368547439575
7 31 0.1230105608701706
7 32 0.08823129534721375
7 33 0.0741417407989502
7 34 0.05997928977012634
7 35 0.05783545970916748
7 36 0.06357485055923462
7 37 0.12600107491016388
8 9 0.05224236845970154
8 10 0.1153704971075058
8 11 0.11529672145843506
8 12 0.05224236845970154
8 13 0.0850822925567627
8 14 0.05110010504722595
8 15 0.05433690547943115
8 16 0.057772040367126465
8 17 0.11108270287513733
8 18 0.04859286546707153
8 19 0.04968816041946411
