0.0 954
0.0082947 954
0.0165894 954
0.0248841 954
0.0331788 954
0.0414735 954
0.0497682 954
0.0580629 954
0.0663576 954
0.0746523 954
0.082947 954
0.09124170000000001 954
0.0995364 954
0.1078311 954
0.1161258 953
0.1244205 951
0.1327152 950
0.1410099 950
0.1493046 950
0.1575993 949
0.165894 948
0.1741887 946
0.18248340000000002 944
0.1907781 941
0.1990728 932
0.2073675 930
0.2156622 924
0.22395690000000001 917
0.2322516 911
0.24054630000000002 904
0.248841 896
0.2571357 894
0.2654304 888
0.2737251 876
0.2820198 864
0.29031450000000003 854
0.2986092 846
0.3069039 832
0.3151986 822
0.32349330000000004 813
0.331788 790
0.3400827 771
0.3483774 751
0.3566721 733
0.36496680000000004 723
0.3732615 708
0.3815562 670
0.3898509 633
0.3981456 605
0.40644030000000003 574
0.414735 545
0.4230297 524
0.4313244 501
0.43961910000000004 481
0.44791380000000003 466
0.4562085 455
0.4645032 438
0.4727979 421
0.48109260000000004 396
0.4893873 382
0.497682 364
0.5059767000000001 346
0.5142714 330
0.5225661 319
0.5308608 301
0.5391555 282
0.5474502 271
0.5557449 258
0.5640396 248
0.5723343000000001 234
0.5806290000000001 210
0.5889237 193
0.5972184 172
0.6055131 162
0.6138078 154
0.6221025 144
0.6303972 138
0.6386919 127
0.6469866000000001 121
0.6552813000000001 109
0.663576 95
0.6718707 75
0.6801654 63
0.6884601 53
0.6967548 44
0.7050495 37
0.7133442 27
0.7216389000000001 21
0.7299336000000001 18
0.7382283000000001 15
0.746523 10
0.7548177 9
0.7631124 8
0.7714071 7
0.7797018 6
0.7879965 5
0.7962912 4
0.8045859000000001 3
0.8128806000000001 2
0.8211753 0
