0.82947 1
0.8757103 5
0.9219506000000001 6
0.9681909000000001 10
1.0144312 10
1.0606715 13
1.1069118 19
1.1531521 12
1.1993924 14
1.2456327 14
1.291873 12
1.3381133 9
1.3843536 6
1.4305939 1
1.4768342 1
1.5230745 1
1.5693148000000001 3
1.6155551000000001 4
1.6617954000000001 4
1.7080357000000002 2
1.7542760000000002 9
1.8005163000000002 11
1.8467566 10
1.8929969 7
1.9392372 5
1.9854775 4
2.0317178 6
2.0779581 6
2.1241984 9
2.1704387 9
2.216679 23
2.2629193 4
2.3091596 3
2.3553999 1
2.4016402 5
2.4478805 9
2.4941208 7
2.5403611 5
2.5866014 6
2.6328417 5
2.679082 4
2.7253223 4
2.7715626 4
2.8178029 4
2.8640432000000002 3
2.9102835000000002 2
2.9565238000000003 2
3.0027641000000003 2
3.0490044000000003 2
3.0952447000000003 4
3.1414850000000003 2
3.1877253000000003 2
3.2339656000000003 2
3.2802059000000003 2
3.3264462000000004 2
3.3726865000000004 2
3.4189268000000004 2
3.4651671000000004 2
3.5114074000000004 2
3.5576477000000004 2
3.6038880000000004 2
3.6501283000000004 2
3.6963686000000004 2
3.7426089000000005 1
3.7888492000000005 1
3.8350895000000005 1
3.8813298000000005 1
3.9275701000000005 1
3.9738104000000005 1
4.0200507000000005 1
4.0662910000000005 1
4.1125313000000006 1
4.158771600000001 1
4.205011900000001 1
4.251252200000001 1
4.297492500000001 1
4.343732800000001 1
4.389973100000001 1
4.436213400000001 1
4.482453700000001 1
4.528694000000001 1
4.574934300000001 1
4.621174600000001 1
4.667414900000001 1
4.713655200000001 1
4.759895500000001 1
4.806135800000001 1
4.8523761 1
4.8986164 1
4.9448567 1
4.991097 1
5.0373373 1
5.0835776 1
5.1298179 1
5.1760582 1
5.2222985 1
5.2685388 1
5.3147791 1
5.3610194 1
5.4072597 0
