time(s), liquid holdup 
10.5,0.23801826073941024
10.600000000000001,0.22682233198622936
10.700000000000001,0.19655740158658874
10.8,0.1815596467594669
10.9,0.17416554408022777
11.,0.18266726537943412
11.100000000000001,0.21200419098937195
11.200000000000001,0.2155365963179161
11.3,0.20056877712917198
11.4,0.17461457865589003
11.5,0.1684478371501268
11.600000000000001,0.17964376590330777
11.700000000000001,0.20437060320311284
11.8,0.289537494387068
11.9,0.39530010477473354
12.,0.40544828618470263
12.100000000000001,0.3118994162550518
12.200000000000001,0.2720850172129923
12.3,0.24897470438557023
12.4,0.26151773686573865
12.5,0.3212393354288281
12.600000000000001,0.44394551713815245
12.700000000000001,0.8064062266127829
12.8,0.9190540338272715
12.9,0.838048196377788
13.,0.7064810657087264
13.100000000000001,0.37242927705433326
13.200000000000001,0.229696153270469
13.3,0.17907498877413552
13.4,0.19802424786708572
13.5,0.21784164047298293
13.600000000000001,0.23697051339619835
13.700000000000001,0.23945517138152972
13.8,0.2474180511899412
13.9,0.27657536296961494
14.,0.26720550815746136
14.100000000000001,0.20074839095943664
14.200000000000001,0.1739859302499629
14.3,0.17563239036072464
14.4,0.20266427181559699
14.5,0.23011525220775275
14.600000000000001,0.22484657985331513
14.700000000000001,0.2398143990420597
14.8,0.3423140248465799
14.9,0.6754078730728935
15.,0.7371650950456519
15.100000000000001,0.5114204460410114
15.200000000000001,0.41146534949857805
15.3,0.2627450980392154
15.4,0.20763358778625984
15.5,0.17275856907648568
15.600000000000001,0.17135159407274336
15.700000000000001,0.1814698398443344
15.8,0.17548271216883682
15.9,0.16329890734919883
16.,0.1488399940128724
16.1,0.14767250411615007
16.2,0.14710372698697838
16.3,0.13321359077982375
16.400000000000002,0.11767699446190683
16.5,0.11088160455021667
16.6,0.3886244574165545
16.7,0.7124382577458466
16.8,0.7218679838347553
16.900000000000002,0.37760814249363883
17.,0.23274958838497273
17.1,0.19200718455321053
17.2,0.21604550217033347
17.3,0.27202514593623706
17.400000000000002,0.25894327196527456
17.5,0.2138003292920222
17.6,0.20928004789702126
17.7,0.23664122137404564
17.8,0.24819637778775594
17.900000000000002,0.23092351444394554
18.,0.22008681335129376
18.1,0.2255051638976201
18.2,0.23403682083520483
18.3,0.20419098937284808
18.400000000000002,0.2007184553210597
18.5,0.23236042508606558
18.6,0.311899416255052
18.7,0.47136656189193193
18.8,0.4874719353390208
18.900000000000002,0.3719503068402933
19.,0.29250112258643934
19.1,0.23002544529262037
19.200000000000003,0.24852566980990887
19.3,0.31444394551713806
19.400000000000002,0.3161802125430325
19.5,0.2632240682532554
19.6,0.2498428378985178
19.700000000000003,0.2758569076485553
19.8,0.2914234396048494
19.900000000000002,0.2705283640173628
20.,0.2547822182308037
20.1,0.24586139799431206
20.200000000000003,0.24223918575063597
20.3,0.2367908995659329
20.400000000000002,0.2477772788504714
20.5,0.2802574464900466
20.6,0.39140847178566074
20.700000000000003,0.6815446789402786
20.8,0.690285885346505
20.900000000000002,0.4161652447238433
21.,0.30184104176021564
21.1,0.2628947762311027
21.200000000000003,0.27567729381829076
21.3,0.29070498428378955
21.400000000000002,0.2969615327046846
21.5,0.28358030234994747
21.6,0.2688220326298455
21.700000000000003,0.2601406975003746
21.8,0.26424187995809045
21.900000000000002,0.29303996407723376
22.,0.2930698997156108
22.1,0.2573267474928903
22.200000000000003,0.22580452028139497
22.3,0.19524023349797948
22.400000000000002,0.18757671007334242
22.5,0.1948211345606945
22.6,0.19533004041311153
22.700000000000003,0.1830564286783415
22.8,0.17862595419847282
22.900000000000002,0.18949259092950155
23.,0.20353240532854355
23.1,0.20188594521778158
23.200000000000003,0.20140697500374172
23.3,0.18994162550516402
23.400000000000002,0.18868432869330942
23.5,0.18575063613231524
23.6,0.1841640472983087
23.700000000000003,0.19937135159407338
23.8,0.2743301900913039
23.900000000000002,0.40634635533602714
24.,0.4692710672055076
24.1,0.48076635234246357
24.200000000000003,0.41784164047298267
24.3,0.36024547223469483
24.400000000000002,0.3582397844634031
24.5,0.3850621164496333
24.6,0.3545577009429727
24.700000000000003,0.29729082472683743
24.8,0.30166142792995054
24.900000000000002,0.34084717856608227
25.,0.48741206406226545
25.1,0.8124831612034129
25.200000000000003,0.7521628498727738
25.3,0.3722795988624461
25.400000000000002,0.2224517287831168
25.5,0.16099386319413267
25.6,0.1713515940727437
25.700000000000003,0.20128723245023183
25.8,0.22682233198622992
25.900000000000002,0.2519982038616976
26.,0.25166891183954443
26.1,0.2355036671157016
26.200000000000003,0.2724442448735225
26.3,0.20930998353539898
26.400000000000002,0.19796437659033095
26.5,0.3445292620865136
26.6,0.8308037718904356
26.700000000000003,0.7916479568926809
26.8,0.33923065409369857
26.900000000000002,0.19652746594821124
27.,0.16240083819787443
27.1,0.21802125430324903
27.200000000000003,0.26259541984732826
27.3,0.22535548570573283
27.400000000000002,0.15048645412363437
27.5,0.15147433019009193
27.6,0.20000000000000084
27.700000000000003,0.20850172129920663
27.8,0.13051938332584967
27.900000000000002,0.13614728334081705
28.,0.1427331237838645
28.1,0.14198473282442747
28.200000000000003,0.12177817691962278
28.3,0.11537195030684011
28.400000000000002,0.14866038018260708
28.5,0.18099086963029487
28.6,0.2295464750785816
28.700000000000003,0.211165993114803
28.8,0.16362819937135153
28.900000000000002,0.17665020206555948
29.,0.32126927106720593
29.1,0.3676994461906897
29.200000000000003,0.35078581050740887
29.3,0.30187097739859226
29.400000000000002,0.23777877563239014
29.5,0.2381080676545424
29.6,0.23568328094596602
29.700000000000003,0.2326897171082173
29.8,0.23316868732225682
29.900000000000002,0.22206256548420844
30.,0.19395300104774726
30.1,0.18422391857506293
30.200000000000003,0.1896722047597662
30.3,0.22104475377937394
30.400000000000002,0.2818739709624306
30.5,0.28034725340517863
30.6,0.2290675048645412
30.700000000000003,0.2082622361921863
30.8,0.19134860050890556
30.900000000000002,0.19503068402933632
31.,0.9449782966621764
31.1,0.7238138003292922
31.200000000000003,0.2526567879060022
31.3,0.40344259841341146
31.400000000000002,0.9157012423289929
31.5,0.9096841790151177
31.6,0.34680437060320335
31.700000000000003,0.20233497979344373
31.8,0.23987427031881448
31.900000000000002,0.29762011674899014
32.,0.26268522676246087
32.1,0.19901212393354284
32.2,0.18976201167489903
32.300000000000004,0.22161353090854718
32.4,0.20320311330639207
32.5,0.16075437808711268
32.6,0.2401137554258349
32.7,0.21032779524023337
32.800000000000004,0.1769196228109562
32.9,0.22846879209699222
33.,0.24143092351444428
33.1,0.19886244574165512
33.2,0.1783864690914534
33.300000000000004,0.3122586439155818
33.4,0.8244274809160306
33.5,0.8251160005987128
33.6,0.32887292321508743
33.7,0.17272863343810774
33.800000000000004,0.16743002544529284
33.9,0.23298907349199305
34.,0.2763059422242182
34.1,0.2419398293668611
34.2,0.14102679239634774
34.300000000000004,0.16249064511300715
34.4,0.20443047447986806
34.5,0.20589732076036482
34.6,0.17835653345307578
34.7,0.1649154318215832
34.800000000000004,0.15404879509055536
34.9,0.14818140996856755
35.,0.13396198173926077
35.1,0.13303397694955854
35.2,0.15883849723095322
35.300000000000004,0.17772788504714843
35.4,0.2237389612333478
35.5,0.22577458464301725
35.6,0.19991019308486746
35.7,0.18976201167489892
35.800000000000004,0.9003442598413413
35.9,0.9542882801975752
36.,0.8343361772189793
36.1,0.6560395150426583
36.2,0.23197126178715788
36.300000000000004,0.17036371800628614
36.4,0.26235593474030783
36.5,0.28597515342014657
36.6,0.23358778625954246
36.7,0.1895823978446335
36.800000000000004,0.17724891483310867
36.9,0.19751534201466925
37.,0.1886543930549318
37.1,0.16775931746744488
37.2,0.15779074988774133
37.300000000000004,0.1668013770393656
37.4,0.18230803771890425
37.5,0.18419398293668576
37.6,0.1857506361323148
37.7,0.18449333932046075
37.800000000000004,0.18105074090704942
37.9,0.17311779673701522
38.,0.16560395150426566
38.1,0.16183206106870207
38.2,0.15880856159257561
38.300000000000004,0.15434815147433023
38.400000000000006,0.14213441101631485
38.5,0.14225415356982463
38.6,0.1449483610237985
38.7,0.16234096692111988
38.800000000000004,0.16497530309833863
38.900000000000006,0.1654542733123785
39.,0.9733872174824129
39.1,0.8429576410716961
39.2,0.34261338123035456
39.300000000000004,0.2369405777578204
39.400000000000006,0.1967968866936085
39.5,0.19838347552761504
39.6,0.20104774734321196
39.7,0.18380481963777784
39.800000000000004,0.21038766651698837
39.900000000000006,0.208771142044604
40.,0.1863194132614877
40.1,0.1686873222571469
40.2,0.14839095943720992
40.300000000000004,0.1499476126328394
40.400000000000006,0.1932944170034423
40.5,0.2072444244873518
40.6,0.1615925759616822
40.7,0.17126178715761053
40.800000000000004,0.18030234994761218
40.900000000000006,0.18302649303996343
41.,0.18030234994761207
41.1,0.17593174674449885
41.2,0.1644364616075431
41.300000000000004,0.1612932195779071
41.400000000000006,0.15159407274360104
41.5,0.14797186049992428
41.6,0.14641520730429536
41.7,0.14333183655141368
41.800000000000004,0.1407573716509497
41.900000000000006,0.13908097590181046
42.,0.1355485705732672
42.1,0.13048944768747173
42.2,0.1347103726986978
42.300000000000004,0.36569375841939844
42.400000000000006,0.9343810806765455
42.5,0.8640622661278254
42.6,0.2749887741356085
42.7,0.14503816793893087
42.800000000000004,0.18572070049393774
42.900000000000006,0.24999251609040607
43.,0.29001646460110775
43.1,0.2672354437958385
43.2,0.22278102080526863
43.300000000000004,0.22481664421493808
43.400000000000006,0.2107768298158963
43.5,0.21089657236940584
43.6,0.2827720401137551
43.7,0.31615027690465525
43.800000000000004,0.4190690016464603
43.900000000000006,0.603592276605299
44.,0.8558599012123936
44.1,0.7089657236940577
44.2,0.26295464750785835
44.300000000000004,0.17093249513545883
44.400000000000006,0.21011824577159077
44.5,0.23373746445142973
44.6,0.174165544080228
44.7,0.14878012273611707
44.800000000000004,0.17985331537194993
44.900000000000006,0.20407124681933886
45.,0.15910791797635127
45.1,0.13099835353988953
45.2,0.15153420146684604
45.300000000000004,0.18335578506211703
45.400000000000006,0.251010327795241
45.5,0.20344259841341106
45.6,0.1958389462655291
45.7,0.29286035024696955
45.800000000000004,0.6062565484208953
45.900000000000006,0.6095195330040415
46.,0.38832510103277884
46.1,0.2716359826373296
46.2,0.19973057925460247
46.300000000000004,0.20434066756473623
46.400000000000006,0.20206555904804713
46.5,0.193743451579105
46.6,0.1956892680736415
46.7,0.1957491393503974
46.800000000000004,0.18036222122436796
46.900000000000006,0.17114204460410098
47.,0.17940428079628845
47.1,0.14898967220475967
47.2,0.13396198173926022
47.300000000000004,0.16039515042658303
47.400000000000006,0.21814099685675814
47.5,0.2149678191887443
47.6,0.16572369405777587
47.7,0.1713515940727438
47.800000000000004,0.19970064361622564
47.900000000000006,0.19098937284837603
48.,0.24613081873970943
48.1,0.36093399191737763
48.2,0.8531956293967972
48.300000000000004,0.9673402185301602
48.400000000000006,0.9288130519383326
48.5,0.8367908995659334
48.6,0.22834904954348068
48.7,0.24316719054033797
48.800000000000004,0.26085915282143346
48.900000000000006,0.25352492141894867
49.,0.21853016015566518
49.1,0.2157162101481812
49.2,0.23029486603801763
49.300000000000004,0.2333183655141443
49.400000000000006,0.20416105373447035
49.5,0.19497081275258132
49.6,0.17760814249363832
49.7,0.17362670258943258
49.800000000000004,0.165244723843736
49.900000000000006,0.15758120041909862
50.,0.14390061368058693
50.1,0.14003891632989063
50.2,0.1552162849872768
50.300000000000004,0.1495584493339318
50.400000000000006,0.15123484508307106
50.5,0.1562340966921122
50.6,0.15138452327495922
50.7,0.14632540038916342
50.800000000000004,0.14779224666965995
50.900000000000006,0.15201317168088657
51.,0.14701392007184622
51.1,0.12923215087561724
51.2,0.12351444394551692
51.300000000000004,0.19242628349049617
51.400000000000006,0.4634934889986527
51.5,0.636641221374046
51.6,0.8427780272414311
51.7,0.8446041011824579
51.800000000000004,0.2822032629845834
51.900000000000006,0.30486454123634144
52.,0.2633138751683879
52.1,0.24146085915282112
52.2,0.20275407873072882
52.300000000000004,0.1954497829666214
52.400000000000006,0.19323454572668763
52.5,0.20508905852417325
52.6,0.22005687771291726
52.7,0.23406675647358155
52.800000000000004,0.27340218530160143
52.900000000000006,0.2692710672055081
53.,0.21418949259092912
53.1,0.19302499625804537
53.2,0.17937434515790995
53.300000000000004,0.18616973506959988
53.400000000000006,0.16401736267025868
53.5,0.15467744349648216
53.6,0.14030833707528778
53.7,0.14913935039664683
53.800000000000004,0.1540487950905549
53.900000000000006,0.15419847328244252
54.,0.16305942224217884
54.1,0.16931597066307358
54.2,0.17718904355635334
54.300000000000004,0.17147133662625347
54.400000000000006,0.14734321209399748
54.5,0.1400987876066453
54.6,0.14587636581350039
54.7,0.15174375093548842
54.800000000000004,0.1351294716359821
54.900000000000006,0.11704834605597947
55.,0.1285436311929351
55.1,0.1953899116898674
55.2,0.2910342763059427
55.300000000000004,0.47028887891034266
55.400000000000006,0.48513695554557645
55.5,0.4140996856757969
55.6,0.4629845831462358
55.7,0.7999401287232454
55.800000000000004,0.91001347103727
55.900000000000006,0.8488549618320613
56.,0.7148929800928003
56.1,0.42158359527016853
56.2,0.2975602454722347
56.300000000000004,0.26708576560395114
56.400000000000006,0.2819937135159405
56.5,0.3048046699595869
56.6,0.30094297260889036
56.7,0.2737913486005078
56.800000000000004,0.26238587037868544
56.900000000000006,0.26795389911689826
57.,0.2567579703637176
57.1,0.22137404580152653
57.2,0.2021254303248018
57.300000000000004,0.20182607394102592
57.400000000000006,0.20727436012572953
57.5,0.22445741655440787
57.6,0.2249663224068249
57.7,0.20951953300404091
57.800000000000004,0.2214339170782812
57.900000000000006,0.2698697799730573
58.,0.280047897021403
58.1,0.2609190240981887
58.2,0.2443047447986828
58.300000000000004,0.2758868432869328
58.400000000000006,0.2789702140398139
58.5,0.2522376889687171
58.6,0.2305044155066609
58.7,0.20625654842089491
58.800000000000004,0.2030833707528812
58.900000000000006,0.2147882053584801
59.,0.344589133363269
59.1,0.7604849573417156
59.2,0.7867684478371503
59.300000000000004,0.4688220326298457
59.400000000000006,0.32546026044005405
59.5,0.2451130070348746
59.6,0.24451429426732518
59.7,0.27241430923514487
59.800000000000004,0.24131118096093396
59.900000000000006,0.23242029636281936
60.,0.22305044155066522
60.1,0.20005987127675473
60.2,0.19338422391857457
60.300000000000004,0.20041909893728493
60.400000000000006,0.19527016913635697
60.5,0.1843735967669511
60.6,0.17928453824277835
60.7,0.17431522227211427
60.800000000000004,0.19556952552013152
60.900000000000006,0.2521778176919627
61.,0.3671905403382729
61.1,0.5994910941475831
61.2,0.6202963628199374
61.300000000000004,0.483849723095345
61.400000000000006,0.2926508007783266
61.5,0.23813800329292012
61.6,0.19778476276006574
61.7,0.20134710372698683
61.800000000000004,0.2100284388564584
61.900000000000006,0.2110163149229155
62.,0.20182607394102692
62.1,0.17781769196228092
62.2,0.157790749887741
62.300000000000004,0.13297410567280343
62.400000000000006,0.14108666367310285
62.5,0.16868732225714667
62.6,0.183954497829666
62.7,0.1920670558299652
62.800000000000004,0.18697799730579223
62.900000000000006,0.1626103876665167
63.,0.13144738811555168
63.1,0.13423140248465848
63.2,0.13911091154018884
63.300000000000004,0.16296961532704668
63.400000000000006,0.18898368507708396
63.5,0.25774584643017506
63.6,0.39589881754228373
63.7,0.7989821882951659
63.800000000000004,0.8982188295165395
63.900000000000006,0.805747642568478
64.,0.6695404879509051
64.10000000000001,0.3432420296362818
64.2,0.22137404580152686
64.3,0.20128723245023195
64.4,0.2202664271815593
64.5,0.2514593623709023
64.60000000000001,0.2323005538093097
64.7,0.21909893728483698
64.8,0.22457715910791798
64.9,0.2478072144888489
65.,0.24256847777278778
65.10000000000001,0.21658434366112878
65.2,0.1961981739260591
65.3,0.17772788504714832
65.4,0.17694955844933313
65.5,0.17251908396946536
65.60000000000001,0.1846729531507254
65.7,0.21137554258344549
65.8,0.20853165693758358
65.9,0.1840443047447986
66.,0.17072294566681645
66.10000000000001,0.1487202514593623
66.2,0.17566232599910214
66.3,0.21065708726238552
66.4,0.21038766651698837
66.5,0.18135009729082474
66.60000000000001,0.18578057177069296
66.7,0.24972309534500803
66.8,0.2971411465349497
66.9,0.36027540787307233
67.,0.35048645412363366
67.10000000000001,0.2775333033976948
67.2,0.2707678491243819
67.3,0.2945666816344855
67.4,0.2957341715312072
67.5,0.26930100284388536
67.60000000000001,0.2505612932195781
67.7,0.248226313426134
67.8,0.23700044903457573
67.9,0.26406226612782546
68.,0.3808112558000296
68.10000000000001,0.667355186349349
68.2,0.6825924262834906
68.3,0.42843885645861357
68.4,0.29357880556802896
68.5,0.2170034425984133
68.60000000000001,0.19401287232450226
68.7,0.17329741056728099
68.8,0.16162251160005991
68.9,0.16210148181409967
69.,0.18096093399191726
69.10000000000001,0.22296063463553373
69.2,0.23274958838497217
69.3,0.2182008681335128
69.4,0.21664421493788344
69.5,0.19613830264930354
69.60000000000001,0.18898368507708396
69.7,0.18982188295165425
69.8,0.21056728034725358
69.9,0.2477772788504713
70.,0.25541086663673096
70.10000000000001,0.2848076635234249
70.2,0.40080826223619204
70.3,0.7244723843735968
70.4,0.7409669211195928
70.5,0.44963328842987593
70.60000000000001,0.34731327645562105
70.7,0.3087561742254151
70.8,0.2936087412064058
70.9,0.2627450980392161
71.,0.21173477024397547
71.10000000000001,0.22424786708576494
71.2,0.24705882352941122
71.3,0.27720401137554285
71.4,0.2723843735967668
71.5,0.23445591977248936
71.60000000000001,0.22748091603053422
71.7,0.25086064960335275
71.8,0.2634635533602755
71.9,0.25753629696153246
72.,0.24367609639275523
72.10000000000001,0.19398293668612498
72.2,0.1893129770992361
72.3,0.2546924113156718
72.4,0.2528064660978897
72.5,0.1982637329741056
72.60000000000001,0.3932944170034428
72.7,0.7842538542134416
72.8,0.9315970663074391
72.9,0.9218679838347554
73.,0.7732974105672809
73.10000000000001,0.3673701541685379
73.2,0.2339170782816946
73.3,0.1913186648705285
73.4,0.21125580002993527
73.5,0.24580152671755728
73.60000000000001,0.24125130968417907
73.7,0.2030234994761262
73.8,0.18640922017661998
73.9,0.18108067654542703
74.,0.1763209100434069
74.10000000000001,0.17168088609489573
74.2,0.1948211345606944
74.3,0.20823230055380892
74.4,0.20676545427331194
74.5,0.18431372549019576
74.60000000000001,0.17218979194731354
74.7,0.16671157012423232
74.8,0.1724592126927108
74.9,0.18515192336476538
75.,0.1911390510402633
75.10000000000001,0.19512049094446893
75.2,0.18521179464152027
75.3,0.1755425834455917
75.4,0.16787906002095476
75.5,0.17497380631641923
75.60000000000001,0.18814548720251412
75.7,0.21712318515192308
75.8,0.4195779074988777
75.9,0.5309085466247563
76.,0.5195330040413109
76.10000000000001,0.3503667115701241
76.2,0.23732974105672877
76.3,0.1856608292171832
76.4,0.1747043855710222
76.5,0.17248914833108864
76.60000000000001,0.1811106121838053
76.7,0.20179613830264898
76.80000000000001,0.2011076186199665
76.9,0.17811704834605568
77.,0.17551264780721432
77.10000000000001,0.1780272414309232
77.2,0.17685975153420141
77.30000000000001,0.17269869779973068
77.4,0.14892980092800467
77.5,0.14339170782816923
77.60000000000001,0.14904954348151433
77.7,0.15198323604250807
77.80000000000001,0.15057626103876653
77.9,0.13821284238886322
78.,0.1301002843885648
78.10000000000001,0.11612034126627746
78.2,0.111001347103727
78.30000000000001,0.12917227959886324
78.4,0.2796587337224965
78.5,0.7293219577907504
78.60000000000001,0.8913935039664722
78.7,0.8961532704684929
78.80000000000001,0.7583595270169141
78.9,0.4634336177218972
79.,0.2707079778476271
79.10000000000001,0.21637479419248618
79.2,0.20478970214039793
79.30000000000001,0.2217332734620564
79.4,0.2498129022601403
79.5,0.3009429726088907
79.60000000000001,0.29986528962730064
79.7,0.2578057177069296
79.80000000000001,0.24146085915282145
79.9,0.26032031133063915
80.,0.2615476725041157
80.10000000000001,0.2242478670857656
80.2,0.197186049992516
80.30000000000001,0.1711121089657236
80.4,0.16398742703188163
80.5,0.16216135309085455
80.60000000000001,0.16228109564436444
80.7,0.15060619667714392
80.80000000000001,0.15306091902409835
80.9,0.15868881903906606
81.,0.1727286334381084
81.10000000000001,0.22361921867983803
81.2,0.22837898518185873
81.30000000000001,0.21466846280496987
81.4,0.2544828618470296
81.5,0.3459063014518784
81.60000000000001,0.38182906750486445
81.7,0.3704235892830413
81.80000000000001,0.3107618619967071
81.9,0.22134411016314914
82.,0.18149977548271223
82.10000000000001,0.13336326897171136
82.2,0.1296213141745246
82.30000000000001,0.11713815297111219
82.4,0.142343960484957
82.5,0.17063313875168384
82.60000000000001,0.24119143840742352
82.7,0.24607094746295466
82.80000000000001,0.2055979643765904
82.9,0.21293219577907563
83.,0.24193982936686176
83.10000000000001,0.24448435862894768
83.2,0.2668762161353089
83.30000000000001,0.35521628498727686
83.4,0.8279598862445745
83.5,0.9323454572668762
83.60000000000001,0.9134261338123036
83.7,0.8361622511600061
83.80000000000001,0.20664571171980273
83.9,0.1743152222721146
84.,0.14683430624158023
84.10000000000001,0.1723095345008231
84.2,0.2639724592126923
84.30000000000001,0.2561293219577907
84.4,0.17269869779973035
84.5,0.13677593174674418
84.60000000000001,0.1097141146534949
84.7,0.12055081574614557
84.80000000000001,0.15707229456668104
84.9,0.16629247118694745
85.,0.1635383924562187
85.10000000000001,0.1559646759467146
85.2,0.15509654243376725
85.30000000000001,0.14677443496482534
85.4,0.14264331686873222
85.5,0.2504116150276908
85.60000000000001,0.4940278401436904
85.7,0.5026493039964075
85.80000000000001,0.3516539440203562
85.9,0.25080077832659775
86.,0.19619817392605887
86.10000000000001,0.2412513096841794
86.2,0.29342912737614124
86.30000000000001,0.2594821134560692
86.4,0.24684927406076906
86.5,0.3610836701092651
86.60000000000001,0.8788804071246822
86.7,0.962730130220027
86.80000000000001,0.5571920371201913
86.9,0.37087262385870357
87.,0.2356832809459659
87.10000000000001,0.21724292770543263
87.2,0.1833258494237383
87.30000000000001,0.17904505313575758
87.4,0.19556952552013118
87.5,0.21017811704834588
87.60000000000001,0.19946115850920532
87.7,0.17344708875916803
87.80000000000001,0.14348151474330195
87.9,0.1549468642418801
88.,0.1766502020655587
88.10000000000001,0.1636880706481062
88.2,0.12516090405627878
88.30000000000001,0.15285136955545697
88.4,0.27211495285136933
88.5,0.37644065259691684
88.60000000000001,0.9368956743002546
