window_index,time,entropy_h0,entropy_h1,entropy_h2,p_inf_h0,p_inf_h1,p_inf_h2,mean_betti0,mean_betti1,mean_betti2,eta_harm,eta_grad,eta_curl,harm_curl_ratio,beta1_hodge,lambda1,spectral_gap
238,144300.0,7.5643647594020464,3.35244372883716,2.211820498895318,0.05065570026636124,0.09705384820699692,0.004500351846218109,12.4,0.0,0.0,5.948847186418481e-19,0.015237432065896426,0.9847625679341059,6.040894912255133e-19,0.0,45.75550577319745,1.0214226710949563
239,144900.0,7.5688873923803905,3.6621641104554556,1.733339676433782,0.04324349761009216,0.09182308614253998,0.004500351846218109,11.45,0.0,0.0,9.575605207641168e-19,0.030738213716697733,0.9692617862833052,9.879276520690601e-19,0.0,28.50650100595447,1.1063765205050455
240,145500.0,7.5582907167919196,3.3695820905241836,1.6903742390296967,0.04324349761009216,0.07560959458351135,0.004500351846218109,11.0,0.0,0.0,3.3595889582807873e-18,0.08465540127380089,0.9153445987261967,3.670299647752723e-18,0.0,21.381984838096365,1.4715683945010918
241,146100.0,7.517737967259452,2.5692885236911622,1.3427592185833366,0.05556977540254593,0.14625327289104462,0.0022142231464385986,12.85,0.1,0.0,5.138445917415504e-16,0.25534388421812576,0.7446561157818393,6.900428007649649e-16,0.0,1.4828047493992558,4.355595902393784
242,146700.0,7.509494862109713,2.0453268947418457,0.0,0.06641536206007004,0.18483486026525497,0.0027973055839538574,15.85,0.15,0.0,2.6648778558931093e-15,0.5456916963767761,0.4543083036194278,5.8657916543819124e-15,0.0,0.45028605549430994,1.6037131995125948
243,147300.0,7.559799392443119,2.4773279934203303,1.0538397155195403,0.06633249670267105,0.28649822622537613,0.00590062141418457,17.8,0.15,0.0,0.13135279181788687,0.868647207990731,1.1425819417610496e-31,1000.0,3.0,0.5992998605230485,1.5529018879342353
244,147900.0,7.5517760034323995,2.233976329891061,1.4199079712593838,0.06633249670267105,0.32238662987947464,0.00833982229232788,17.25,0.15,0.0,0.12766139450183164,0.8723386055817505,5.93865877912837e-32,1000.0,3.0,0.8091287900822354,2.155562593602095
245,148500.0,7.5457416106719934,2.6185744395371353,1.5523315245234894,0.061603572219610214,0.1161426454782486,0.0014522522687911987,15.85,0.15,0.0,2.5149978951671623e-16,0.27164419169601883,0.7283558083022973,3.452979802585556e-16,0.0,1.9581938075242484,2.132053137464428
246,149100.0,7.551567185113161,3.498868571362883,0.701967431415923,0.05105878785252571,0.08669938147068024,0.0014522522687911987,14.15,0.05,0.0,4.235864318604216e-18,0.10138521606402186,0.8986147839359796,4.7137710110289925e-18,0.0,16.1485151839807,1.2810766792823944
247,149700.0,7.54664059023685,3.148962503289467,1.8822599705384382,0.04433959722518921,0.10750459879636765,0.011426389217376709,13.25,0.0,0.0,1.636933037577145e-18,0.04211670014098095,0.9578832998590194,1.7089065419726586e-18,0.0,41.31243835210225,1.0790613922999115
248,150300.0,7.546000579980584,3.361422400006938,2.597368369941362,0.041121769696474075,0.10951553657650948,0.005931258201599121,12.4,0.0,0.0,2.653460144458111e-19,0.03454276157517576,0.9654572384248256,2.748397379861762e-19,0.0,97.66256786203354,1.0358432085518317
249,150900.0,7.544692988344609,3.57367643347868,0.9949499366336818,0.04502221569418907,0.11546173319220543,0.0029309839010238647,12.3,0.0,0.0,5.666028079370206e-20,0.02277507008941637,0.9772249299105861,5.798079752102556e-20,0.0,126.9310907741397,1.032329150275144
250,151500.0,7.543374141819344,3.663808654552657,1.1338725555516989,0.04502221569418907,0.10795421898365021,0.003460407257080078,12.2,0.0,0.0,7.972362869869116e-20,0.03286844359836981,0.9671315564016301,8.243307559442423e-20,0.0,98.98915846956423,1.0375947733322364
251,152100.0,7.534365305695417,3.4258951719367263,2.234633225360574,0.04502221569418907,0.10278225690126419,0.009575560688972473,12.25,0.0,0.0,6.451529298236366e-19,0.030021685743372523,0.9699783142566254,6.651209829545577e-19,0.0,57.926179463402526,1.0338369066191642
252,152700.0,7.524268395689821,3.1741367769244135,1.5536230498536663,0.047010637819767,0.12988337874412537,0.003476560115814209,12.45,0.1,0.0,7.888448710796727e-19,0.02348006216947865,0.9765199378305223,8.078123554050476e-19,0.0,47.64694764983968,1.0465950134329236
253,153300.0,7.514045333664604,3.4771763938227913,0.0,0.047010637819767,0.09166619926691055,0.0004552602767944336,12.35,0.0,0.0,7.391242475867156e-19,0.08234613948604914,0.9176538605139493,8.054499407564741e-19,0.0,51.192812636042014,1.0586595948275705
254,153900.0,7.529604047383606,3.5313992166688335,1.90986677883395,0.047010637819767,0.11217553913593292,0.00493544340133667,11.5,0.0,0.0,1.9420777004979288e-19,0.014202568738245531,0.9857974312617604,1.9700575786753856e-19,0.0,83.28510869415668,1.004265559567572
255,154500.0,7.549233441809124,3.6394170875170184,3.1332356096295744,0.04456456005573273,0.08201760053634644,0.0074071139097213745,10.6,0.0,0.0,8.194109642061629e-20,0.02072722587016893,0.9792727741298355,8.367545650734958e-20,0.0,112.92270037587485,1.0087777341123327
256,155100.0,7.531063656480517,4.06955487247841,1.9293151437257274,0.05645352229475975,0.10388877987861633,0.01564165949821472,12.1,0.0,0.0,2.3626106660788973e-19,0.019625949532717075,0.9803740504672827,2.4099073868289143e-19,0.0,79.5169628303663,1.0110321681437613
257,155700.0,7.526488105667103,4.223856263446223,2.3508634112702627,0.05663038045167923,0.09425817430019379,0.008451476693153381,14.7,0.0,0.0,5.653429751027148e-19,0.030470451920909754,0.9695295480790855,5.831106191886955e-19,0.0,48.21465850155907,1.0255442888480923
258,156300.0,7.527520857024847,4.28033966164883,2.6202093443032495,0.05663038045167923,0.09199277311563492,0.008451476693153381,15.55,0.0,0.0,4.1307706861427764e-19,0.019321556427584926,0.9806784435724172,4.212156097865255e-19,0.0,64.69829439210018,1.0423688012043573
259,156900.0,7.512023528530217,4.0649255006623415,3.0617658697682804,0.05663038045167923,0.09377991408109665,0.0064662545919418335,14.7,0.0,0.0,4.567574226711193e-19,0.1113329036042227,0.8886670963957767,5.1398034710985165e-19,0.0,38.268816477916914,1.109793253836693
260,157500.0,7.527281979236633,3.6761496859586105,2.43352993575327,0.05655970424413681,0.0813818871974945,0.004745453596115112,13.3,0.0,0.0,1.2580342263779987e-18,0.04642074819890676,0.9535792518010942,1.3192760056393206e-18,0.0,40.16300455826134,1.0230351285947095
261,158100.0,7.552825928920067,3.1619440166800747,0.0,0.041364237666130066,0.13112716376781464,0.034148022532463074,12.55,0.05,0.0,8.102681227517359e-18,0.17120341672014375,0.8287965832798567,9.7764413982527e-18,0.0,14.418930828610543,1.2497674149606033
262,158700.0,7.55211588722975,2.66315905144896,1.419369544271372,0.04283690080046654,0.2121310457587242,0.002137914299964905,12.75,0.05,0.0,2.785312542971471e-16,0.23595930870918905,0.7640406912905447,3.645502883181707e-16,0.0,1.1192139404632135,5.914498395816028
263,159300.0,7.540177893438251,2.798158859892618,0.8452858739274698,0.04636809229850769,0.176716186106205,0.000857234001159668,12.75,0.05,0.0,1.869492598735907e-16,0.23741565479095472,0.7625843452081439,2.4515223928747006e-16,0.0,2.5388881955074245,2.969792903849656
264,159900.0,7.529644821951407,2.6994698011574,1.6571618029731787,0.05591064319014549,0.17704760283231735,0.010184675455093384,14.4,0.2,0.0,0.0024447622863575757,0.1576029405369117,0.8399522971801843,0.002910596583355997,1.0,1.9960246393041883,1.4885817255084053
265,160500.0,7.540127098867589,3.172756479372419,3.277039430783373,0.06193545088171959,0.1940586268901825,0.01741325855255127,16.65,0.45,0.0,0.0006124236700189952,0.13151478607174472,0.8678727902786156,0.0007056606416035713,1.0,0.6107323737588887,3.2707903958671523
266,161100.0,7.564538143922674,3.3213911636808446,3.2077697463365107,0.06193545088171959,0.19044017791748047,0.026865899562835693,17.45,0.5,0.1,1.3558773472801788e-16,0.13300009544120775,0.8669999045594665,1.5638725450235813e-16,0.0,3.354790876656473,1.025627345160335
267,161700.0,7.554817105453154,3.96293359105427,2.9064836841244355,0.06193545088171959,0.11284986138343811,0.016187012195587158,16.75,0.3,0.05,3.247549890566804e-17,0.1433292478730535,0.8566707521269165,3.7908961902809145e-17,0.0,7.395414851264663,1.2131205656258917
268,162300.0,7.553757593839761,3.9454593300198018,3.2274788840577457,0.060456596314907074,0.10974011570215225,0.016187012195587158,15.6,0.1,0.0,6.03551657156576e-18,0.04202390201561247,0.957976097984389,6.300278873615293e-18,0.0,16.752156526042178,1.0652090592384016
269,162900.0,7.5611662613240656,3.6623928201601266,2.8864873044341186,0.05439669266343117,0.1356678158044815,0.013822302222251892,14.95,0.0,0.0,1.4555695362508883e-18,0.030684128328327776,0.969315871671673,1.5016462422503463e-18,0.0,44.70614058507102,1.018556188817801
270,163500.0,7.567722412842808,4.085916369430966,3.1022358475644745,0.04460941627621651,0.08827013522386551,0.003000691533088684,14.0,0.0,0.0,9.577367666503397e-19,0.017755587329248836,0.9822444126707459,9.750493403625026e-19,0.0,39.3105118043781,1.0615869679141032
271,164100.0,7.556707755070924,3.4070478431651914,2.0567676718041867,0.04472136124968529,0.13300850242376328,0.003000691533088684,12.5,0.0,0.0,3.6079446699495223e-19,0.019725149759247974,0.9802748502407548,3.680543950566245e-19,0.0,54.38978660005742,1.0227491905379298
272,164700.0,7.5505860140110705,3.080863745943201,2.8897053992073682,0.05441506952047348,0.16524594277143478,0.014475882053375244,12.5,0.05,0.0,3.602262929074217e-18,0.06979339837649311,0.9302066016235082,3.872540705240366e-18,0.0,24.12070600917598,1.0726165831848613
273,165300.0,7.518411952312344,3.1184296012056967,3.3540798627528257,0.06589385122060776,0.13970686495304108,0.010982513427734375,13.4,0.4,0.0,6.557432517982503e-17,0.49382556283941886,0.5061744371590426,1.295488676744292e-16,0.0,5.1623049952641695,1.7593978693514123
274,165900.0,7.5080445221516285,3.358906026462211,1.984436277648145,0.06589385122060776,0.18830201774835587,0.010106146335601807,14.6,0.3,0.0,4.2504416348136785e-16,0.4589514685284134,0.5410485314478146,7.855934149625888e-16,0.0,1.1857038546837164,3.686012740210482
275,166500.0,7.528164230530237,3.5002053102585884,2.366386860776197,0.06547518819570541,0.1924412027001381,0.01035425066947937,16.15,0.25,0.0,5.456790341509652e-17,0.14241554132407844,0.8575844586754601,6.362977181199514e-17,0.0,3.7331297517012927,2.1335642322782626
276,167100.0,7.547229429530722,4.146641130016945,2.9197210675197978,0.06547518819570541,0.13932712376117706,0.02811610698699951,17.25,0.1,0.0,9.26582734132515e-18,0.0448817946157732,0.9551182053856604,9.701236233450358e-18,0.0,12.48414251654236,1.4068654601240105
277,167700.0,7.560949928791737,4.149758770126737,3.7151873700982563,0.06443601101636887,0.15464921295642853,0.02690860629081726,17.95,0.1,0.0,3.40912822863915e-18,0.05365979611977836,0.9463402038804846,3.60243410842777e-18,0.0,21.266284820662545,1.069138665787248
278,168300.0,7.544424672672701,4.079886860192886,3.6390287328312874,0.06443601101636887,0.11673241853713989,0.00939960777759552,16.75,0.0,0.0,2.6062860308150313e-18,0.045901262211732935,0.954098737788153,2.7316732824260337e-18,0.0,19.85144306694759,1.289287767516242
279,168900.0,7.529426870958041,3.688576721948625,2.7777298729204443,0.06237788125872612,0.1572321280837059,0.005807667970657349,14.35,0.0,0.0,1.4000142429600364e-18,0.037845574136183724,0.9621544258638147,1.4550826824931554e-18,0.0,36.502123101151135,1.0000000000000058
280,169500.0,7.5561047638339724,3.4218292873777814,2.400735606172965,0.05229722708463669,0.11104055494070053,0.02424544095993042,12.7,0.0,0.0,1.2022239117042272e-18,0.021033964489876045,0.9789660355101247,1.2280547721724975e-18,0.0,46.619658674347136,1.0364848107721738
281,170100.0,7.557303674941697,3.167390643947722,0.819535948676312,0.04497777298092842,0.12851862609386444,0.00177001953125,13.0,0.2,0.0,6.182371190993614e-18,0.20901925739038887,0.790980742609609,7.816083069973204e-18,0.0,12.916449876688407,1.1083466400289432
282,170700.0,7.56690731866963,2.8384567939588017,0.9261485805625812,0.04497777298092842,0.2103203758597374,0.007201582193374634,13.3,0.15,0.0,7.452912197903972e-17,0.42797303640741163,0.5720269635927459,1.3028952605802405e-16,0.0,2.522246193830604,3.0406528354035376
283,171300.0,7.555656462419572,3.1437871822562244,1.6702434685187408,0.04497777298092842,0.12056652456521988,0.004486292600631714,12.25,0.1,0.0,5.5878141832000104e-18,0.09728767700720391,0.9027123229928393,6.190027587823397e-18,0.0,15.030678797432461,1.334267190234177
284,171900.0,7.555714544060534,3.272437160336281,2.1748009841862,0.04332435876131058,0.12517399340867996,0.00453852117061615,11.3,0.05,0.0,2.2131945882416657e-18,0.14113052445203514,0.8588694755479632,2.5768695375127392e-18,0.0,27.86146715911741,1.1326836419048245
285,172500.0,7.535942433576246,3.6096977389045337,1.908281498348823,0.05928743630647659,0.12226278334856033,0.022258803248405457,11.8,0.0,0.0,1.6013318579440462e-19,0.019173133651777887,0.9808268663482218,1.6326345789287286e-19,0.0,83.84057384565844,1.0391273363303366
286,173100.0,7.519197547030427,3.844531123202267,2.983117851987572,0.05955669656395912,0.12089948356151581,0.010638341307640076,13.9,0.0,0.0,2.3896676155215883e-19,0.045021884402491275,0.9549781155975076,2.502327096808838e-19,0.0,77.03647291339969,1.0536857832786186
287,173700.0,7.549154497895281,4.199092681144706,1.8861298969610671,0.05955669656395912,0.12213222309947014,0.0103788822889328,16.6,0.0,0.0,2.8729312212418503e-19,0.017856528255292353,0.9821434717447068,2.925164503853363e-19,0.0,60.95909084356174,1.0590177834338488
