window_index,time_s,entropy_h0,entropy_h1,entropy_h2,p_inf_h0,p_inf_h1,p_inf_h2,mean_betti0,mean_betti1,mean_betti2
358,216300.0,7.557966530115434,3.4733023038099433,1.4084102887916228,0.1126817837357521,0.24153277277946472,0.006142348051071167,23.5,0.8,0.0
359,216900.0,7.564019052978494,3.60906585823948,2.114887455292749,0.1126817837357521,0.26753732562065125,0.0036401748657226562,23.65,1.1,0.0
360,217500.0,7.551683559363159,3.843300444937752,2.337254610925333,0.10885079950094223,0.21693067252635956,0.011380314826965332,22.1,0.85,0.05
361,218100.0,7.544774896408753,3.476342471641907,2.7085631636978995,0.09436921030282974,0.2786067947745323,0.013511627912521362,20.9,0.9,0.0
362,218700.0,7.526072839391946,3.465092769315031,1.9453311449160864,0.09632610529661179,0.20989246666431427,0.010962724685668945,20.25,0.75,0.0
363,219300.0,7.513252903956148,3.7120795136819353,3.133688530991778,0.09632610529661179,0.18811748921871185,0.008066654205322266,19.25,0.85,0.0
364,219900.0,7.491604034582896,3.7652244791898353,2.574349822907864,0.13714779913425446,0.1494550108909607,0.007361173629760742,19.3,0.6,0.0
365,220500.0,7.481071974593506,3.6914812328665803,2.5887160406590475,0.14036861062049866,0.1779777705669403,0.0074682533740997314,20.7,0.55,0.05
366,221100.0,7.5008972771346345,3.276915873313944,0.8773641488776215,0.14036861062049866,0.25140608847141266,0.006119489669799805,21.7,0.65,0.0
367,221700.0,7.48863999877887,3.747439901225705,1.745690930964935,0.17418237030506134,0.24913598597049713,0.012823671102523804,23.2,0.9,0.15
368,222300.0,7.469883115709373,4.828499792726742,2.153637656025016,0.17527703940868378,0.1338360607624054,0.024304836988449097,25.55,1.25,0.1
369,222900.0,7.481010249529186,5.195232548834412,3.4932997651657276,0.1637708842754364,0.10294206440448761,0.023055344820022583,27.3,1.45,0.05
370,223500.0,7.486013601584145,5.25462185219899,3.887956111969435,0.17860190570354462,0.1233876496553421,0.0230410099029541,26.4,1.5,0.1
371,224100.0,7.4757920794243615,4.563132782239597,2.928348812206981,0.1518656313419342,0.13854575157165527,0.011408060789108276,22.8,0.9,0.0
372,224700.0,7.486512039631594,4.0102235890200575,3.2895336236293593,0.11054979264736176,0.145725317299366,0.015011265873908997,18.6,0.5,0.0
