window_index,time_s,entropy_h0,entropy_h1,entropy_h2,p_inf_h0,p_inf_h1,p_inf_h2,mean_betti0,mean_betti1,mean_betti2
358,216300.0,7.488449192621828,1.6049142766191633,0.4842607630145951,0.07803845405578613,0.21189944446086884,0.013189882040023804,9.7,0.0,0.0
359,216900.0,7.491659319626747,1.4546889381235224,0.0,0.07803845405578613,0.2299533486366272,0.0,9.7,0.0,0.0
360,217500.0,7.498149251340164,1.4485114226625118,0.0,0.07569015771150589,0.18333372473716736,0.0026880204677581787,9.7,0.0,0.0
361,218100.0,7.494397376790399,2.015545247873543,1.7930406034569994,0.06148170307278633,0.1957790106534958,0.006174147129058838,9.7,0.0,0.0
362,218700.0,7.485266364774906,2.330040273929149,0.7820743170311878,0.06148170307278633,0.18852130323648453,0.01935926079750061,9.7,0.0,0.0
363,219300.0,7.4909534161224185,2.6961945960772997,1.4162697405532023,0.05777542665600777,0.11869893223047256,0.002399548888206482,9.7,0.0,0.0
364,219900.0,7.502297673075803,2.1525600140080727,0.8593911429183065,0.05777542665600777,0.152088925242424,0.0009697973728179932,9.7,0.0,0.0
365,220500.0,7.506229435568948,1.755448944314449,0.0,0.05777542665600777,0.15975695848464966,0.0,9.7,0.0,0.0
366,221100.0,7.448702825006095,0.41215000039916744,0.3177608416841843,0.12440257519483566,0.32182320952415466,0.0018062591552734375,9.8,0.05,0.0
367,221700.0,7.201940396959298,3.047809390864336,0.0,0.22885584831237793,0.08202230930328369,0.0,10.95,0.15,0.0
368,222300.0,7.242330663345778,3.389374625207594,0.0,0.22885584831237793,0.18779155611991882,0.0029383599758148193,12.95,0.1,0.0
369,222900.0,7.373460091020776,3.7909079122196148,0.3898394893639946,0.22885584831237793,0.18779155611991882,0.0029383599758148193,14.2,0.15,0.0
370,223500.0,7.367974446734931,3.845702741127775,0.0,0.22885584831237793,0.1615108847618103,0.011072397232055664,13.8,0.15,0.0
371,224100.0,7.205032820837509,3.351344340756331,0.0,0.22544178366661072,0.11277464032173157,0.0,11.7,0.1,0.0
372,224700.0,7.343685620185942,3.091938362063352,0.0,0.103150375187397,0.11277464032173157,0.003514230251312256,9.85,0.0,0.0
373,225300.0,7.392529104753189,3.1278337568182826,0.6715649149905154,0.103150375187397,0.07744540274143219,0.016436845064163208,9.75,0.0,0.0
374,225900.0,7.429769887066935,2.5560987433397564,0.830034892568221,0.08810221403837204,0.04656873643398285,0.015482276678085327,9.7,0.0,0.0
375,226500.0,7.226564902663684,3.2803242512893864,1.4682947908721897,0.1913086473941803,0.08566821366548538,0.01026540994644165,10.1,0.0,0.0
376,227100.0,7.1300162913692855,3.3666395816733,1.3432152267822033,0.1926032155752182,0.16283801198005676,0.005285903811454773,11.85,0.0,0.0
377,227700.0,7.290531625521294,3.7121341771288296,0.0,0.19276151061058044,0.16283801198005676,0.0,13.25,0.1,0.0
378,228300.0,7.23572783433383,3.0646279603852355,0.0,0.19264474511146545,0.2960308790206909,0.00833478569984436,13.3,0.05,0.0
379,228900.0,7.069724286525986,1.9703086024689518,0.0,0.19276151061058044,0.30080467462539673,0.002739250659942627,11.6,0.05,0.0
380,229500.0,7.376774962596965,0.8669077205384851,1.4221768421302912,0.171610027551651,0.2702264338731766,0.020818203687667847,9.8,0.05,0.0
381,230100.0,7.454797971066962,1.1726965256750617,1.2434424529142916,0.05225897207856178,0.1930161863565445,0.005081921815872192,9.7,0.0,0.0
382,230700.0,7.443584203100189,1.2533121051641398,0.3838402118798453,0.05365631356835365,0.13464699685573578,0.0019539445638656616,9.7,0.0,0.0
383,231300.0,7.465764724893595,0.6958778746739628,0.0,0.05365631356835365,0.15029772371053696,0.006703227758407593,9.7,0.0,0.0
384,231900.0,7.489689325831123,1.9618778823038432,0.0621035940114243,0.05365631356835365,0.10526672750711441,0.01063603162765503,9.7,0.0,0.0
385,232500.0,7.511064383589987,2.6269301319554934,0.9967190050346458,0.03701351210474968,0.04700545221567154,0.003422558307647705,9.7,0.0,0.0
386,233100.0,7.466595173152671,2.4389748106290954,0.0,0.08963815867900848,0.05300776660442352,0.0,9.7,0.0,0.0
387,233700.0,7.194846360004809,2.1682945418549293,0.0,0.22464638948440552,0.03559967875480652,0.0007421970367431641,10.2,0.0,0.0
388,234300.0,7.153548273682679,1.9210784952764273,0.0,0.2519761919975281,0.17296791076660156,0.0,11.5,0.05,0.0
