window_index,time,entropy_h0,entropy_h1,entropy_h2,p_inf_h0,p_inf_h1,p_inf_h2,mean_betti0,mean_betti1,mean_betti2,eta_harm,eta_grad,eta_curl,harm_curl_ratio,beta1_hodge,lambda1,spectral_gap
277,167700.0,7.5520849007040685,5.111066792968637,3.3943480455543833,0.1054077297449112,0.07523607462644577,0.014159664511680603,27.85,2.2,0.1,4.0879020547047645e-17,0.03849209986701144,0.9615079001324964,4.251553267671745e-17,0.0,5.402677892809817,1.137733048963116
278,168300.0,7.560808969242801,5.069956224112261,3.8352561150016684,0.09961888194084167,0.08092339336872101,0.005396991968154907,27.25,2.1,0.15,3.339901152479485e-17,0.04110779402974625,0.9588922059728369,3.483083011491923e-17,0.0,6.824605559906354,1.1224504425695119
279,168900.0,7.558522609028064,4.998681360084225,3.67867620588911,0.09922315180301666,0.0884336456656456,0.01194724440574646,27.55,2.15,0.1,4.6159350110489745e-17,0.025749679518613268,0.9742503204752306,4.737935327332122e-17,0.0,3.5269745867270457,1.7992947066955902
280,169500.0,7.547494322640315,4.897735055326884,4.121323801870276,0.09925611317157745,0.09268103539943695,0.01002134382724762,27.95,2.15,0.05,4.2424944660732826e-17,0.10872819343237418,0.8912718065664115,4.7600456278456293e-17,0.0,4.268558061495356,1.046609940626439
281,170100.0,7.534875382347026,4.844655768298349,3.107448032655761,0.11828555911779404,0.11144383251667023,0.018362104892730713,29.45,1.9,0.1,1.2608529854087014e-15,0.4554420541855458,0.5445579458868592,2.315369732330283e-15,0.0,0.24755351137305157,1.3089611790771953
282,170700.0,7.52565800103792,4.687566310090826,3.139833581882952,0.11828555911779404,0.1324523389339447,0.01889556646347046,30.3,2.35,0.1,0.05144653064528055,0.5392483235521447,0.409305145802938,0.12569236222093344,3.0,0.12049954573076022,1.5212813579264404
283,171300.0,7.531562325233901,4.968177703306137,3.401547430394875,0.118920236825943,0.1357150375843048,0.042266517877578735,31.0,2.4,0.25,0.010254199541043422,0.1051812682175516,0.8845645322427498,0.011592370219765702,3.0,0.19182193931004288,1.4656801943523854
284,171900.0,7.542623225146324,5.057442108588097,2.837642954420947,0.1158037930727005,0.12344381213188171,0.01157611608505249,30.8,2.25,0.1,5.820335272415748e-16,0.10410214009766543,0.8958978599134978,6.496650492022858e-16,0.0,0.1419332562178504,5.623507869063087
285,172500.0,7.552533564013303,5.1831659180928,3.808409440329094,0.10461553186178207,0.10306722670793533,0.022794276475906372,30.8,2.7,0.2,4.247195514490253e-16,0.05855474911176317,0.9414452508878858,4.511356885044746e-16,0.0,1.4670505035949943,1.4593498156015805
286,173100.0,7.564809152199417,5.26622152639373,3.4879070123752367,0.10461553186178207,0.11162208020687103,0.021164998412132263,31.6,2.9,0.15,6.573899006380296e-16,0.07373228009939066,0.9262677199064303,7.097191087515476e-16,0.0,0.8412878909033606,2.1953458707901965
287,173700.0,7.569950724172331,5.097246253438613,3.6394668490557063,0.11561547219753265,0.11897813528776169,0.023234441876411438,32.05,3.05,0.2,1.3293313479284203e-15,0.1222800951388597,0.8777199048600486,1.5145279724958113e-15,0.0,0.22217872529552304,3.0030736920432384
288,174300.0,7.5691605224962695,5.478923912724722,4.161863713736563,0.12012337148189545,0.12790706008672714,0.01706111431121826,33.5,3.45,0.2,0.0086886752694262,0.09853130679562969,0.8927800179413826,0.009732156964546827,1.0,0.2832218101538775,2.1973670159584815
289,174900.0,7.553049841747031,5.407758495027363,3.3248841399762954,0.12548138201236725,0.1143168956041336,0.010570406913757324,33.8,3.3,0.05,2.4873078333164195e-15,0.11512157431606024,0.8848784256880539,2.8109034655009876e-15,0.0,0.17714296202149904,1.6184877164577303
290,175500.0,7.542855614393603,5.033488985371318,3.1994102757633707,0.1342841386795044,0.11359067261219025,0.010570406913757324,33.4,2.9,0.05,1.9883273841468487e-15,0.1127904432503028,0.88720955675429,2.2411023066732687e-15,0.0,0.15480590541024894,2.097777031128363
291,176100.0,7.535971825099836,4.9318275730452035,2.7627097169324544,0.12752248346805573,0.11705025285482407,0.028766006231307983,33.5,2.7,0.05,0.007129355904390257,0.1583648705714535,0.8345057735207961,0.008543207405627432,1.0,0.12763122120382486,1.232882079424325
292,176700.0,7.539728249090671,5.01201177551076,2.739190042001419,0.13656000792980194,0.12289460748434067,0.02157464623451233,33.85,2.55,0.0,1.8774831003326513e-15,0.23883948681798628,0.7611605132173097,2.466606015062906e-15,0.0,0.1554848029714415,1.4866942272866117
293,177300.0,7.5412792689598875,4.928226450808275,2.483569997492367,0.12090415507555008,0.11398397386074066,0.033647775650024414,33.1,2.25,0.25,1.326452199362953e-15,0.1941492930655207,0.8058507069463308,1.6460272205849764e-15,0.0,0.6358274856778705,1.1399756795402856
294,177900.0,7.5413528881656235,4.955745140409478,3.1475987806887247,0.11955290287733078,0.11013402044773102,0.012545615434646606,31.45,2.05,0.05,2.0652428364292507e-16,0.07012258290654498,0.9298774170705524,2.2209839689765623e-16,0.0,1.1624804316051436,1.1705248354860154
295,178500.0,7.544171845560176,5.404865021330608,3.300831881239105,0.11955290287733078,0.07676877826452255,0.01593823730945587,29.45,1.65,0.1,3.319783969237768e-17,0.057620410099448564,0.942379589897679,3.522767263661449e-17,0.0,3.138126530143241,1.5559422723463898
296,179100.0,7.554570748028648,5.836633008778009,4.0761108236502395,0.09953783452510834,0.06607964634895325,0.020054057240486145,28.25,1.7,0.05,6.890644590795223e-18,0.03113243413950159,0.9688675658605079,7.112060340948793e-18,0.0,12.4460791511241,1.1220022483973453
297,179700.0,7.5532469347660065,5.744778750567828,3.1398917507720197,0.09163860231637955,0.06355362385511398,0.010514527559280396,28.25,2.15,0.0,8.248476352941738e-18,0.024542757951144255,0.975457242049206,8.456010163608171e-18,0.0,11.749499345132747,1.1477271473255857
298,180300.0,7.5482644602280775,5.495777886787582,3.848973889403466,0.10298691689968109,0.07490507513284683,0.02189958095550537,29.0,2.2,0.35,2.5640576080453747e-17,0.03223514985045151,0.9677648501501352,2.6494634596874926e-17,0.0,7.028546319862243,1.1038390260381892
299,180900.0,7.529211465752784,5.143384779521421,3.1606761604007394,0.11428992450237274,0.1325884386897087,0.031852856278419495,29.25,2.25,0.35,1.967569422445289e-16,0.06952481561476939,0.9304751843825237,2.1145855961208475e-16,0.0,0.5724342855093405,3.3140815619880284
300,181500.0,7.526303798765785,4.968728291883184,3.358173204096545,0.12723934650421143,0.10223685950040817,0.024620994925498962,30.15,2.3,0.2,2.1912177519235091e-16,0.08591063516959205,0.9140893648266514,2.3971592234164724e-16,0.0,0.988270827185686,1.5146424356559258
301,182100.0,7.518979884478699,5.212117053231827,3.973781389724235,0.12723934650421143,0.10866733640432358,0.02694261074066162,31.65,2.95,0.25,4.784043200027905e-16,0.08402614106409187,0.9159738589439875,5.222903637815748e-16,0.0,0.5106720151071255,1.0608998094811914
302,182700.0,7.530055649257525,5.145400422808901,3.3089852047054156,0.12962505221366882,0.12514692544937134,0.024583041667938232,33.3,2.5,0.25,0.030036221966150432,0.1418798628771829,0.8280839151591273,0.03627195434697256,4.0,0.13126777979445386,1.7075449759624175
303,183300.0,7.536424189205295,5.038799273462341,3.976671259234732,0.12720364332199097,0.14303718507289886,0.01790127158164978,32.85,2.5,0.4,0.0747243863192031,0.12541633526256357,0.7998592784111234,0.09342191599945628,7.0,0.311924746117793,1.2880029434348264
304,183900.0,7.543400875439336,5.175722359800076,4.1295215126134615,0.1275147646665573,0.13834041357040405,0.020079076290130615,32.3,2.75,0.2,0.020849114445883242,0.17695134585610395,0.8021995397466327,0.025989935686627608,8.0,0.17246387557540893,4.018839282219215
305,184500.0,7.514482891762737,4.803677834972875,3.3851619939598447,0.22981129586696625,0.14553284645080566,0.013533547520637512,33.3,2.05,0.1,0.0011510049059658396,0.27879926130362637,0.7200497337035617,0.0015985075087023085,4.0,0.18581395188216585,1.1031139120330318
306,185100.0,7.365677827462575,5.128421162781953,3.2622367264641006,0.32579419016838074,0.12698519229888916,0.010416686534881592,47.5,2.7,0.05,0.002570628386043385,0.09894584167014146,0.8984753684357716,0.0028611005669703987,6.0,0.13226402037444648,1.1451460128618915
307,185700.0,7.369396616853852,5.17359049898614,2.024087205493617,0.5063307285308838,0.2210366129875183,0.025137871503829956,70.2,3.7,0.1,3.995070270808216e-05,0.13141257189007044,0.8685474775909717,4.5997143206085384e-05,3.0,0.13116883827157547,1.1719813353049024
308,186300.0,7.510583114995436,5.5667641620945,3.063313676100329,0.4617226719856262,0.24821078777313232,0.04708385467529297,88.6,5.15,0.25,2.0294166715265886e-17,1.0000000020077169,1.7263430501222455e-32,2.0294166715265886e-05,0.0,0.06515046945365426,1.630062773443068
309,186900.0,7.531858283509052,5.583542233027605,2.5320066072993677,0.4617226719856262,0.2671428918838501,0.022572755813598633,89.8,5.05,0.25,2.324222361872602e-17,0.7142630605317969,0.2857369403484574,8.134133301175791e-17,1.0,0.020385643059352122,4.48747964738653
310,187500.0,7.516271160656782,5.695598320443308,2.926730256250529,0.40596213936805725,0.16693973541259766,0.04937070608139038,80.95,4.9,0.45,1.7329008298666036e-17,0.999999999564207,5.056545471152764e-32,1.7329008298666035e-05,4.0,0.05121360991368987,1.2038330573685823
311,188100.0,7.498861784251118,5.757491396017155,2.653384232227759,0.3731923997402191,0.17260348796844482,0.050684839487075806,79.4,5.65,0.25,1.5156739242909754e-17,0.9999999999398047,9.311615590232848e-32,1.5156739242909754e-05,0.0,0.07695833620335937,1.4281772026602784
312,188700.0,7.477896969041418,5.406028465703304,1.862737253755209,0.3694881200790405,0.21351942420005798,0.0364527702331543,74.6,5.2,0.1,4.2667001983921053e-17,0.9999999986279811,4.540549498042353e-32,4.2667001983921053e-05,1.0,0.06229318758527875,1.1336348286946925
313,189300.0,7.4854945484836355,5.423363826105605,2.900692024465832,0.37235936522483826,0.17069634795188904,0.021677643060684204,72.65,4.8,0.25,8.37845905324766e-17,0.9999999998635225,4.672237095980947e-32,8.37845905324766e-05,4.0,0.03003168398322458,1.2065852932495689
314,189900.0,7.460156825884174,5.224848357589512,0.5616578048393119,0.3708153963088989,0.17994195222854614,0.033277273178100586,63.6,4.3,0.05,0.3101496921738923,0.6898514135351893,3.753524071126301e-32,1000.0,10.0,0.0,0.0
315,190500.0,7.393954333015078,5.030831841818122,2.666476171386688,0.311737060546875,0.13049745559692383,0.01883271336555481,50.15,2.8,0.3,0.025289771170682627,0.11801389927124713,0.8559950143978531,0.02954429727425818,10.0,0.0,0.0
316,191100.0,7.392306980308896,4.876447615606162,2.701871634234141,0.311737060546875,0.09842699766159058,0.022520065307617188,37.55,2.25,0.15,0.0023695093123884533,0.07193578788050344,0.9256948692985532,0.0025597088100762547,5.0,0.32689766456313585,1.1401741253701494
317,191700.0,7.510870709980269,5.380637791189567,3.5432297477978754,0.1882934272289276,0.08011195063591003,0.03299756348133087,29.8,2.4,0.3,0.00011513481268414363,0.09090527116011653,0.9089795940140704,0.0001266638035025402,1.0,0.49744935986898947,1.9581780837231264
318,192300.0,7.5616877882277445,5.60373862566823,3.746472481547907,0.09328249096870422,0.072731614112854,0.01999850571155548,27.4,2.45,0.3,2.357560542733145e-17,0.020247009856750736,0.979752990148537,2.40628052829246e-17,0.0,6.91975189003524,1.3243361187495613
319,192900.0,7.565473415062054,5.960059450391511,4.2699935593766485,0.0916343703866005,0.07335730642080307,0.014172464609146118,27.0,2.85,0.25,5.052403362017327e-18,0.029393385700094032,0.9706066143029191,5.205407924858118e-18,0.0,15.527791875543734,1.0695169597144165
320,193500.0,7.565314989534144,5.8750966852154844,4.362192410292343,0.08773206919431686,0.059705235064029694,0.00985778123140335,25.6,2.25,0.5,4.478553233012419e-18,0.018613284445130534,0.9813867155548347,4.563494860918176e-18,0.0,18.370782446383398,1.124482602243566
321,194100.0,7.552223826204851,5.54692252337389,4.0072801292767855,0.11548985540866852,0.08552774041891098,0.019045427441596985,27.05,2.1,0.35,2.6394072427795736e-17,0.03784052105718203,0.9621594789427754,2.7432118069210537e-17,0.0,6.198780592138446,1.0994431015678852
322,194700.0,7.544150952973024,5.112783844076751,3.3125543567662,0.1138664186000824,0.08612038195133209,0.013573363423347473,27.75,2.3,0.2,7.642601703539463e-17,0.06154023767172216,0.9384597623266274,8.14377132652315e-17,0.0,2.846043047579068,1.2520613800386062
323,195300.0,7.547506862224893,5.159277321424762,3.530382900201755,0.1164584755897522,0.09835516661405563,0.01666349172592163,29.3,2.65,0.15,1.61966624907863e-16,0.05553934059270672,0.9444606593996686,1.7149112913887068e-16,0.0,1.7215887091402433,1.3058370955391463
324,195900.0,7.554171760364754,5.213037499373234,3.4004964032099023,0.12712788581848145,0.0969066321849823,0.024313151836395264,29.75,2.75,0.3,1.3869985007158606e-16,0.04628310302446842,0.9537168969770183,1.454308406520587e-16,0.0,1.459309398824011,1.6103662078731837
325,196500.0,7.5575367265656785,5.385297953812597,3.322723864814448,0.10672451555728912,0.09436064213514328,0.02954675257205963,30.55,2.65,0.15,6.036034656267262e-17,0.030741426909908248,0.9692585730784087,6.227476159525026e-17,0.0,3.8692929060638623,1.3144724235231104
326,197100.0,7.559027807447937,5.543685670488881,2.7968811246618808,0.10672451555728912,0.0888584777712822,0.013448387384414673,29.85,2.45,0.1,7.174256184258414e-17,0.06021716412277892,0.9397828358702407,7.633951068714088e-17,0.0,3.8994915139615265,1.1166799947909822
327,197700.0,7.556791775176055,5.314030836976021,3.826308627766062,0.10877049714326859,0.09185389429330826,0.012569814920425415,29.65,2.75,0.15,9.390186497247641e-17,0.0775255616972465,0.9224744383092716,1.017934601466895e-16,0.0,3.286201443993268,1.589155655510561
328,198300.0,7.558032184677216,5.232483882858031,3.48933192837651,0.1280987709760666,0.1117125079035759,0.02889077365398407,30.9,2.7,0.3,2.2166187057692963e-15,0.09592429760302824,0.9040757025099655,2.4518065241803255e-15,0.0,0.05818803386125119,4.160222361965393
329,198900.0,7.552363595724243,4.793340572508647,3.1374235624653948,0.1280987709760666,0.1612025871872902,0.041875243186950684,32.25,2.85,0.2,0.07388974467763271,0.20210759787864596,0.7240026574506591,0.10205728379189859,6.0,0.043220338826225196,6.034386151414623
330,199500.0,7.550767853984952,4.839336195168526,3.676303252555237,0.1280987709760666,0.17751067876815796,0.030788838863372803,32.5,2.55,0.4,0.36469785937337323,0.2216837039426273,0.4136184366697021,0.8817253464543302,10.0,0.0,0.0
331,200100.0,7.548582924449523,4.691932511652759,2.8792246525468244,0.1280987709760666,0.21582558006048203,0.021243691444396973,31.6,2.15,0.2,0.1969010227848013,0.36983737143277573,0.433261605789504,0.45446220055789877,9.0,0.1372856935002936,0.0
332,200700.0,7.5422026846032155,4.738478937535453,2.6149266581652406,0.12183827906847,0.15774982422590256,0.05033576488494873,30.75,2.05,0.3,0.45783589156587745,0.5421641084915078,1.082271293114195e-31,1000.0,8.0,0.14856833974991374,1.9072397725161903
333,201300.0,7.533610585277225,4.627899162116996,2.005756725760719,0.1124497801065445,0.14382650703191757,0.04884013533592224,30.45,1.85,0.2,0.4909458723707492,0.5090541276082376,1.0140615272802236e-31,1000.0,5.0,0.3938149405371985,3.0870707734565896
334,201900.0,7.536161091599647,5.0691162649488275,3.258698092349332,0.12374676764011383,0.15008944272994995,0.023444682359695435,31.95,2.4,0.2,0.39773317672937114,0.3634528615798838,0.2388139616885275,1.665451943912928,3.0,0.36751462556537834,1.3376298055292861
335,202500.0,7.5387570370432195,5.189037092008751,3.779516144719645,0.1262330710887909,0.13572360575199127,0.017791420221328735,32.65,2.65,0.2,0.02590644573503769,0.34227081879060167,0.6318227354959978,0.04100271212092334,7.0,0.05794323993261977,6.035527034484168
336,203100.0,7.557494532882121,5.237801539067703,4.255000976753718,0.12843778729438782,0.12869231402873993,0.022885188460350037,32.65,3.05,0.05,0.012921876929061637,0.1260958004733073,0.860982322577555,0.015008295281094649,4.0,0.09350778227538568,2.22584986620522
337,203700.0,7.553097607607214,5.1755327181560995,3.4792266909978258,0.11885349452495575,0.12166271358728409,0.019377201795578003,30.55,2.6,0.25,3.1344812971662616e-16,0.08726313125675626,0.9127368687428862,3.4341565510331066e-16,0.0,0.5352034582834246,2.1149332865691277
338,204300.0,7.539784887962906,5.376763565854501,4.024967901321055,0.11639507114887238,0.09286608546972275,0.02244025468826294,28.75,2.3,0.15,1.157599851281195e-16,0.04817117687997304,0.9518288231184718,1.2161849096850634e-16,0.0,2.4203964201823633,1.3136173139876037
339,204900.0,7.530330645801757,5.271050991041179,4.156380575929097,0.10724899917840958,0.1007060781121254,0.019616588950157166,27.65,2.05,0.45,5.1751325047209774e-17,0.04492651078870063,0.9550734892113889,5.4185699458464747e-17,0.0,2.9397600317482424,1.34466100913218
340,205500.0,7.526463559351719,5.304582175308058,4.048701710472881,0.1105230450630188,0.09863273054361343,0.011616021394729614,27.4,2.0,0.2,2.8055694907681185e-17,0.05609501207460986,0.9439049879250773,2.972300736467598e-17,0.0,4.619529558410436,1.2986587149968403
341,206100.0,7.53658501611769,5.3722224750930065,4.151214756043991,0.1105230450630188,0.08400069922208786,0.013779610395431519,27.65,2.1,0.25,4.0789699440073307e-17,0.09791444965057015,0.9020855503497947,4.521710765039013e-17,0.0,4.4852876329751465,1.4185228986599743
